text_a,text_b,label,idx,predicted
核四應該啟用,"讓許多反核團體認為,核四封存3年要花34億元,原能會昨日召開核四安全監督委員會,而核四廠兩部機組的總發電量,但因應核一廠未來即將除役,針對核四封存現況等進行報告,核二廠高階核廢料,但經濟部代表昨日在核四監督安全委員會議上表示,從一般人角度來看,但已經停機17個月的核一廠1號機,對於遷移核廢料樂見其成,至於核一廠1號機何時重啟,核四發電量大又經濟,第一期計畫因新北市未核發水土保持完工證明而停頓,對於",0.5,681,1
核四應該啟用,",至於核一廠1號機何時重啟,核四發電量大又經濟,第一期計畫因新北市未核發水土保持完工證明而停頓,對於蘭嶼存放核廢料問題,核四應該從現有的封存狀態,將要求台電核一廠,又是核一廠1號機的4.5倍,核一廠乾式貯存計畫分為兩期,逼近核四封存3年的經費,核一廠第一期高階核廢料的露天乾式貯存場,政府推動2025非核家園",0.5,681,2
核四應該啟用,"且必須是在供電穩定的前題下,供電穩定後再談去核他更為不解的是,沒有穩定的電力供應,能夠穩定供電前,工業總會負責能源政策的副理事長林明儒則問政府：面臨穩定供電,就是要有一個穩定的供電環境",0.5,682,1
核四應該啟用,"最能代表多數民意嗎,難道9成8贊成區段徵收的數百戶地主,就可以號召到足夠人數來罷免藍營立委及總統,誰說續建核四是違反多數民意,誰賦予你們代表多數公民的資格,反而那少數百分之二的釘子戶,一方面由你們少數幾個人來代表民意,難道是由你們少數幾位說了算,平日工作周末在家休息的多數民眾,不務正業的立委可多了,才是具有代表多數大埔居民民意的「公民」,多數民意究竟是贊成還是反對,如果真的是違反多數民意,就想代表",0.5,683,2
核四應該啟用,"大法官會議解釋停建核四雖未違憲,民進黨總統候選人謝長廷折中的贊成續建核四廠,早就大蓋核電廠了,你或可說核四是國人核電工程界的智慧結晶,立即主張核四當廢即廢,說明核電廠延役與續建的必要性,核四完成後,行政院原子能委員會才正式核發核四廠建廠執照,既存的核電廠有必要「延後」除役,其安全設計較核一,正好拿來形容核四廠的興建,二○○五年向扁政府建議：非核家園是很好的理想,卻讓安全係數比核一核二高的核四就此作",0.5,684,2
核四應該啟用,"形容核四廠的興建,二○○五年向扁政府建議：非核家園是很好的理想,卻讓安全係數比核一核二高的核四就此作廢,核二傳統型沸水式電廠安全度高十倍以上,於十四日正式宣布復工,以讓核一,並自己主導核四的工程,一九九四年,核電的天災防範係數,行政院宣布停建核四,綠營曾有人主張在核四現址改建天然氣發電廠,核四現已耗資將近兩千八百億元,太貴是不是核電該停建的理由,最近又把焦點移到指責核四是拼裝車,做為反對核四續建的",0.5,684,2
核四應該啟用,"資將近兩千八百億元,太貴是不是核電該停建的理由,最近又把焦點移到指責核四是拼裝車,做為反對核四續建的理由,核二廠盡早除役,該年十一月二十四日,其中一項是：「核四廠採用最先進的沸水式電廠,使大眾警覺到核四爭議中巨大的利益角力,它確實是全球最大的核電廠,因此主張核四停建的人士,立院通過民國八十四年度核四預算後,而核四偏偏是高科技的產物,在扁政府宣布核四停建後,當時的清華大學原子能科學院正式挑戰扁政府反",0.5,684,2
核四應該啟用,"預算後,而核四偏偏是高科技的產物,在扁政府宣布核四停建後,當時的清華大學原子能科學院正式挑戰扁政府反核的六大理由,但如果綠營一方面主張核一核二不延役（如果要省錢,在美國奇異公司簽下核四契約時,卻又變成目前綠營主張核四停建的核心人物,而如果准許核一核二延役二十年,一方面又主張核四停建,核四蓋了十四年了",0.5,684,2
核四應該啟用,"台大醫院前副院長王明鉅開始思索2025非核家園政策不當,也開始敢希望,於是他開始寫臉書,今年三月他開始在臉書寫文章,未來當有人開罵誰這樣輕率地把台灣的核能發電廢除,開始瘋狂投入推動以核養綠",0.5,685,1
核四應該啟用,"目前反核論述幾乎成為台灣社會主流意見,台灣是獨立電網,台灣有98%的能源要靠外援,台灣引以為傲的半導體業能禁得起嗎,台灣是否要走得這麼急,「大家要想想背後的原因及台灣有沒有條件,台灣就要嚐到苦果",0.5,686,1
核四應該啟用,"可是我們還是可以過得下去,我們根本就不知道台灣什麼時候會發生問題,我們將來缺電的時候,「核能流言終結者」成員唐慧琳：「他們不懂要有一個穩定的基載(電力),我們要把我們的能源咽喉,我覺得應該(核電廠)要儘速除役,我們要去跟大陸買電嗎,這不是說我們夏天熱一下就沒有事了,對我們整個國家來看這個經濟成長的話,這就是我們打拚一輩子的台北市,如果我們未來面臨一個限電的陰影,它們省下一座核電廠的計畫,我問一個最",0.5,687,1
核四應該啟用,"緊急採購的大潭7號機趕工裝機後立即跳機,此刻若真的啟動緊急備援柴電機組,這說明電廠機組都操過頭,311之後各國防範電廠全黑可能的危機,台電緊急買來應急的大潭7號機組耗鉅資空運來台,如今若核四緊急救援機組都納入調度,核四柴油機組因在封存過程,救援電廠全黑狀態的緊急柴電機組更是封存,必要的停機維修遭省略或拉長檢整時間,定時的停機維修檢整是維持常態運轉的必要措施,但電力供應仍然像走鋼索般危機四伏,反映了",0.5,688,1
核四應該啟用,"或拉長檢整時間,定時的停機維修檢整是維持常態運轉的必要措施,但電力供應仍然像走鋼索般危機四伏,反映了台電機組普遍處在過勞,核電廠緊急救援機組增為9組,不久前台中電廠7號機故障,不要說核電機組處於未運轉,避免任一機組故障發生電廠全黑危機無法控制,電廠燃燒生成的蒸汽以管路輸送至發電機,關鍵不在緊急機組有限發電量「不無小補」,特別須重視核四的柴電備援機組納入電力調度,因而有太多操勞過度急停機的隱憂,當然",0.5,688,1
核四應該啟用,"限發電量「不無小補」,特別須重視核四的柴電備援機組納入電力調度,因而有太多操勞過度急停機的隱憂,當然造成爆管意外機率大增,儘管常態上核電廠緊急救援機組是備而不用,核一1號機,未料1號機緊接著爆管停機,而是核四緊急機組都調用背後凸顯的供電險峻,電廠機組裝置工序豈能隨意挑戰,電力供應危機四伏,核1至核3是運轉中的機組,核二修復完工兩機組重新啟動似有改持彈性立場之意,早將核電廠備援柴油機組納入調度,大潭",0.5,688,2
核四應該啟用,"是運轉中的機組,核二修復完工兩機組重新啟動似有改持彈性立場之意,早將核電廠備援柴油機組納入調度,大潭7號機未能緊急派上用場,備援機組發電量不大,核二2號機大修完成不准啟動,緊急備援柴電機組儘管不能與發電機組併聯,核電廠緊急救援柴電機組是為了核電廠若遭遇天災,問題是核四機組未發電更未併聯,但傳出連核四的緊急供電柴油機組都納入調度,以備援柴電機組發電,並以超快速度完成裝機",0.5,688,1
核四應該啟用,"台灣許多小型電網也才發展得起來,台灣有什麼條件和韓國競爭,台灣能源要多元化,台灣會步上日本再生能源難扛大局的後塵,目前台電還沒接到經濟部命令說要封存核四,支持核四的台綜院院長吳再益說,中天電視台3日邀請研究機構學者,面對對手質疑台灣是獨立電網,反對核四的台北大學教授王塗發回應,如果台灣也不要核四,台灣再生能源會不會步上日本後塵,台灣的面板業",0.5,689,2
核四應該啟用,"整個大甲溪一百多萬瓩的水力發電全部癱瘓,台電二階段風力發電計畫,這些風力發電機才能運作,更何況還得有足夠的風力,還是得乖乖使用核能及火力電廠發出的電力,台電調度電力的私房工具,一座風力發電機裝置容量是一千五百瓩,政府大力推動天然氣電廠,也才規劃設一百廿部風力發電機,才能與一部火力電廠的發電量相當,請問我們的經濟民生要靠什麼電力來源,也就是要有五百卅三座風力發電機,最具環保概念的水力發電,來做為我們",0.5,690,1
核四應該啟用,"〔記者范正祥╱台北報導〕國民黨主席候選人王金平昨天在電視政見發表會中,他質疑民進黨執政導致台灣國力消失,國家競爭力必定下降,未來在國際間可以呼吸的「氧氣」恐怕都會愈來愈少,利用國會優勢擋住不當法案,國民黨具有治國能力,聽取基層民意,國民黨要重返執政,黨為民眾認同,強調黨主席一定要帶領全黨堅守黨的核心價值,黨的改革行動,福國利民,黨產處理在連戰任內已有了很大的進展,黨主席要帶領全黨堅守黨的核心價值,",0.5,691,1
核四應該啟用,"價值,黨的改革行動,福國利民,黨產處理在連戰任內已有了很大的進展,黨主席要帶領全黨堅守黨的核心價值,將來要領導國民黨達成目標的黨主席,首先發言的馬英九先砲轟民進黨政府表示,拒絕一國兩制,國民黨能生存,就是國民黨贏,同時也要吸引中間選民,排除處理黨產遭逢的障礙,〔記者王寓中╱台北報導〕國民黨主席選舉昨天舉行電視政見發表會,也是中華民國民主新的一頁」,三個願景是：要壯大國民黨,中華民國就能生存,力求黨",0.5,691,1
核四應該啟用,"天舉行電視政見發表會,也是中華民國民主新的一頁」,三個願景是：要壯大國民黨,中華民國就能生存,力求黨務改革,民進黨執政讓國家面臨「四大困境」：一,他並提出黨主席五大責任,國民黨的確比不上民進黨,說這話會不會傷害到黨,新任黨主席一定要創造條件,去年九月由蕭萬長跟王金平共同擔任召集人的黨中央論述小組,國民黨執政才有機會把台灣帶出困境,進行黨務改造,捍衛中華民國,就是中華民國贏」,就是要擴大黨的參與,黨",0.5,691,1
核四應該啟用,"民黨執政才有機會把台灣帶出困境,進行黨務改造,捍衛中華民國,就是中華民國贏」,就是要擴大黨的參與,黨產一直是國民黨的痛,提升黨競爭力,爭取民眾支持,人民對國家信心也逐漸消失,黨主席一定要創造條件,讓黨在二○○八年贏得執政權,最近漁民因為在家門口海域被日本人追著打,民進黨就利用這種意識撕裂族群,改善並提升黨的形象,國民黨贏,包括黨員結構年輕化等,「這是國民黨的創舉,經常刺激中國,黨產處理應列為當選後",0.5,691,1
核四應該啟用,"提升黨的形象,國民黨贏,包括黨員結構年輕化等,「這是國民黨的創舉,經常刺激中國,黨產處理應列為當選後的當務之急,新黨主席一定要能夠吸引年輕人入黨,至於一個使命則是：許一個中華民國的未來,讓國民黨能夠在二○○八年贏回執政權,宣示國民黨要與黑金一刀兩斷,才能使社會相信國民黨真的已遠離黑金,就必須要有一位符合需求的黨主席來領導,他舉黨主席連戰曾在中常會裁示,難道國民黨還有黑金嗎,也就是黨的理念,無緣加入",0.5,691,1
核四應該啟用,"符合需求的黨主席來領導,他舉黨主席連戰曾在中常會裁示,難道國民黨還有黑金嗎,也就是黨的理念,無緣加入國際經濟體,「我是喝國民黨奶水長大的」,國民黨執政時也遭遇到經濟風暴,呼籲十萬位青年加入國民黨,要有方法爭取年輕人加入國民黨,讓國民黨二○○八年贏回政權,祖入黨的背景表示,批判民進黨執政結果讓國家面臨財政空洞化,國民黨要改善,要改善提升黨的社會形象,人民不安",0.5,691,1
核四應該啟用,"瑞典的再生能源比重占四六．八％,再生能源怎麼可能原地踏步呢,國內能源專家常告訴我們,足以顯示過去十年來政府並未重視再生能源的發展,再生能源又貴又不穩定,這些再生能源的先進國,國內能源專家也常常警告,十年前占總能源比重為百分之一點多,再生能源占總能源消耗比重平均為十三％,將再生能源視為重點產業,歐盟是全球推動再生能源最積極的地區,再生能源的發展不僅降低對傳統能源的依賴,歐盟各會員國再生能源占比大幅提",0.5,692,1
